,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,income,race,gender,age
32014,0.22277227722772278,107458,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Male,27
30737,0.22277227722772278,208946,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,32,0,White,Male,23
37895,0.22277227722772278,94318,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,50,1,White,Male,62
31540,0.22277227722772278,114263,0.41681304893350063,13,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,40,1,White,Female,60
22791,0.09287257019438445,168071,0.16029239002741155,9,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,30,0,White,Male,66
466,0.39166666666666666,471990,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,Black,Male,47
17208,0.22277227722772278,138022,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,60,1,White,Male,51
34443,0.2817650186071239,147110,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,25,0,White,Male,41
10825,0.26043737574552683,130302,0.41681304893350063,13,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,26
32520,0.2817650186071239,33121,0.19011194029850748,10,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,72,0,White,Male,44
24366,0.09287257019438445,81761,0.16029239002741155,9,0.09529741513547181,0.09260588657573582,0.012466124661246613,0,0,20,0,White,Male,67
7289,0.2817650186071239,260454,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,30,0,White,Male,36
47487,0.5527272727272727,192973,0.41681304893350063,13,0.4498151321129047,0.33127572016460904,0.4505235064668446,0,0,40,1,Black,Male,51
32848,0.22277227722772278,75167,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,55,0,White,Male,33
26907,0.22277227722772278,78980,0.2744186046511628,11,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,1,White,Male,30
34520,0.22277227722772278,750972,0.08078602620087336,4,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,41,0,White,Male,55
1235,0.22277227722772278,45868,0.08078602620087336,4,0.07228915662650602,0.016401866161656717,0.10377203096689178,0,0,35,0,Other,Female,64
46193,0.22277227722772278,200967,0.16029239002741155,9,0.09529741513547181,0.03885903265812319,0.012466124661246613,0,0,10,0,White,Female,23
43427,0.22277227722772278,69757,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,60,0,White,Female,27
6869,0.09287257019438445,214923,0.7628361858190709,15,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,35,1,White,Male,69
43096,0.22277227722772278,83517,0.05337078651685444,5,0.04785541555301005,0.12508784258608574,0.10377203096689178,0,0,40,0,White,Male,29
17269,0.22277227722772278,126701,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.059683794466403164,0,0,40,0,White,Male,44
30088,0.22277227722772278,132636,0.04799107142857143,7,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,15,0,White,Female,17
41979,0.22277227722772278,110171,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,15024,0,50,1,White,Male,46
15228,0.3042345276872964,102729,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,0,White,Male,36
45551,0.22277227722772278,225065,0.05204460966835875,3,0.07228915662650602,0.2672125046520283,0.059683794466403164,0,0,40,0,White,Female,47
46959,0.22277227722772278,240330,0.0673076923077289,8,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,18,0,White,Male,18
11432,0.22277227722772278,234791,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.059683794466403164,0,0,36,0,White,Female,23
7682,0.5527272727272727,165611,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,35,0,White,Male,63
18980,0.26043737574552683,229364,0.5564263322884012,14,0.09529741513547181,0.46391076115485563,0.10377203096689178,0,0,45,0,White,Female,40
22352,0.2817650186071239,286836,0.05446293494704992,6,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,8,0,White,Male,57
24726,0.22277227722772278,274398,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,20,0,Black,Female,24
2151,0.3042345276872964,177063,0.19011194029850748,10,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,40,1,White,Male,53
33930,0.26043737574552683,126822,0.19011194029850748,10,0.04785541555301005,0.46391076115485563,0.012466124661246613,0,0,15,0,White,Female,20
3164,0.22277227722772278,185084,0.19011194029850748,10,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,55,0,White,Male,39
24685,0.22277227722772278,233851,0.41681304893350063,13,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Female,43
46555,0.5527272727272727,129525,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.032577903682719546,0,0,40,0,White,Male,51
1411,0.22277227722772278,193375,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.48365465213746855,0,0,10,0,White,Female,59
18085,0.22277227722772278,107306,0.16029239002741155,9,0.04785541555301005,0.48318462594371997,0.10377203096689178,2174,0,40,0,White,Male,41
26347,0.22277227722772278,191782,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.032577903682719546,0,0,30,0,Black,Female,27
38390,0.09287257019438445,186030,0.08078602620087336,4,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,32,0,White,Male,66
15639,0.22277227722772278,215443,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,70,0,White,Male,23
1784,0.22277227722772278,258126,0.05337078651685444,5,0.4498151321129047,0.33127572016460904,0.4505235064668446,0,0,39,0,White,Male,71
25396,0.22277227722772278,51100,0.41681304893350063,13,0.09529741513547181,0.48318462594371997,0.10377203096689178,3325,0,40,0,White,Male,38
29951,0.26043737574552683,242521,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,43
23193,0.22277227722772278,236861,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,60,0,White,Male,31
20726,0.3042345276872964,52267,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,1,White,Male,57
48525,0.2817650186071239,99141,0.16029239002741155,9,0.09529741513547181,0.11950549450549451,0.059683794466403164,0,0,10,0,White,Female,58
44453,0.22277227722772278,97883,0.41681304893350063,13,0.08187919463087248,0.016401866161656717,0.059683794466403164,25236,0,35,1,White,Female,47
39956,0.22277227722772278,253593,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,Black,Male,29
3589,0.22277227722772278,29559,0.16029239002741155,9,0.09529741513547181,0.07142857142857142,0.10377203096689178,0,0,38,0,White,Female,64
265,0.22277227722772278,255412,0.19011194029850748,10,0.4498151321129047,0.07142857142857142,0.4505235064668446,3103,0,40,1,White,Male,29
5385,0.22277227722772278,23336,0.5564263322884012,14,0.09529741513547181,0.2672125046520283,0.10377203096689178,0,0,50,0,White,Male,60
8220,0.26043737574552683,292317,0.05337078651685444,5,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,40,0,White,Male,33
11688,0.22277227722772278,91716,0.19011194029850748,10,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,45,0,White,Male,36
42663,0.22277227722772278,431515,0.2744186046511628,11,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,47
26427,0.22277227722772278,173968,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,37
19601,0.22277227722772278,180695,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Female,46
23245,0.22277227722772278,87507,0.7260273972595307,16,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,60,0,Asian-Pac-Islander,Male,29
34082,0.22277227722772278,66686,0.2744186046511628,11,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,1,White,Male,38
26102,0.5527272727272727,143034,0.05446293494704992,6,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,4,0,White,Male,17
3320,0.39166666666666666,171850,0.16029239002741155,9,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,42,0,White,Male,46
41764,0.2817650186071239,92531,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.059683794466403164,0,0,40,0,White,Male,32
32157,0.26043737574552683,167581,0.41681304893350063,13,0.04785541555301005,0.14131218457101657,0.032577903682719546,0,0,40,0,White,Female,42
30343,0.22277227722772278,212311,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.059683794466403164,0,0,40,0,Black,Female,25
25072,0.22277227722772278,171484,0.05446293494704992,6,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,1,White,Male,44
9470,0.22277227722772278,77373,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,47,1,White,Male,43
11573,0.5527272727272727,190044,0.2744186046511628,11,0.4498151321129047,0.48318462594371997,0.4505235064668446,7298,0,52,1,White,Male,42
43109,0.22277227722772278,160623,0.2664041994750656,12,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,White,Male,39
42300,0.22277227722772278,51498,0.0673076923077289,8,0.04785541555301005,0.03885903265812319,0.032577903682719546,0,0,40,0,White,Male,25
15149,0.22277227722772278,24273,0.16029239002741155,9,0.4498151321129047,0.03885903265812319,0.48365465213746855,0,0,40,0,White,Female,41
30942,0.3042345276872964,36169,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,60,1,White,Male,47
23912,0.22277227722772278,253759,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.059683794466403164,0,0,40,0,Black,Female,41
11523,0.22277227722772278,251521,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.48365465213746855,0,0,40,1,White,Female,34
32746,0.2817650186071239,188571,0.04799107142857143,7,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,39
28798,0.22277227722772278,48404,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,40,0,White,Female,35
31905,0.22277227722772278,24562,0.41681304893350063,13,0.09529741513547181,0.03885903265812319,0.059683794466403164,0,0,40,0,Other,Female,29
18163,0.2817650186071239,246862,0.16029239002741155,9,0.4498151321129047,0.46391076115485563,0.48365465213746855,0,0,40,1,White,Female,44
33022,0.3042345276872964,134886,0.16029239002741155,9,0.4498151321129047,0.03885903265812319,0.48365465213746855,0,1740,35,0,White,Female,34
10103,0.22277227722772278,198282,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,43
7341,0.22277227722772278,130057,0.2664041994750656,12,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,45,0,White,Male,33
42386,0.22277227722772278,124963,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,1,White,Male,51
9122,0.22277227722772278,75541,0.16029239002741155,9,0.08187919463087248,0.23184079601990049,0.10377203096689178,0,0,40,0,White,Female,59
25026,0.39166666666666666,45487,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,80,0,White,Male,51
5274,0.3042345276872964,56820,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Male,24
44451,0.26043737574552683,167298,0.16029239002741155,9,0.09529741513547181,0.48318462594371997,0.059683794466403164,0,0,40,0,White,Female,43
15757,0.22277227722772278,261207,0.16029239002741155,9,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,40,1,White,Male,51
3617,0.22277227722772278,131913,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.032577903682719546,0,0,40,0,Black,Female,29
12768,0.22277227722772278,201156,0.04799107142857143,7,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,30,0,White,Female,34
31239,0.3042345276872964,108083,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,50,1,White,Male,52
26865,0.22277227722772278,266973,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,60,0,White,Male,27
41273,0.22277227722772278,323055,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,32
15246,0.22277227722772278,181353,0.19011194029850748,10,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,50,0,White,Male,35
10072,0.22277227722772278,136832,0.05337078651685444,5,0.04785541555301005,0.07142857142857142,0.012466124661246613,0,0,40,0,White,Male,30
11321,0.22277227722772278,206357,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,44,0,White,Female,48
14114,0.22277227722772278,219404,0.05204460966835875,3,0.04785541555301005,0.11950549450549451,0.10377203096689178,0,0,48,0,White,Male,18
9388,0.2817650186071239,189843,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,45,0,White,Male,31
43354,0.22277227722772278,25031,0.19011194029850748,10,0.4498151321129047,0.48318462594371997,0.48365465213746855,0,0,10,1,White,Female,51
34486,0.22277227722772278,27408,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,40,0,White,Male,35
34056,0.2817650186071239,89477,0.19011194029850748,10,0.08187919463087248,0.11950549450549451,0.10377203096689178,0,0,14,0,White,Female,69
43958,0.22277227722772278,203357,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.032577903682719546,0,0,40,0,White,Female,34
34488,0.22277227722772278,271792,0.41681304893350063,13,0.09398496240910283,0.48318462594371997,0.059683794466403164,0,0,40,0,White,Female,44
40618,0.3042345276872964,68268,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,62
27617,0.26043737574552683,518030,0.41681304893350063,13,0.04785541555301005,0.33127572016460904,0.10377203096689178,0,1590,40,0,Black,Male,41
32781,0.22277227722772278,178983,0.7260273972595307,16,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,40,1,White,Male,52
10704,0.22277227722772278,111829,0.2744186046511628,11,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,43
23503,0.22277227722772278,126060,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.48365465213746855,0,0,40,1,White,Female,29
22925,0.22277227722772278,178644,0.16029239002741155,9,0.08187919463087248,0.23184079601990049,0.059683794466403164,0,0,40,0,White,Male,58
46513,0.22277227722772278,112212,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,1485,40,0,White,Male,34
17879,0.22277227722772278,176570,0.04799107142857143,7,0.04785541555301005,0.12508784258608574,0.012466124661246613,0,0,60,0,White,Male,19
11184,0.22277227722772278,415706,0.05446293494704992,6,0.07228915662650602,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Female,31
18094,0.22277227722772278,311764,0.04799107142857143,7,0.08187919463087248,0.2672125046520283,0.012466124661246613,0,0,35,0,Black,Female,22
9506,0.22277227722772278,295099,0.19011194029850748,10,0.09529741513547181,0.2922868741542625,0.012466124661246613,0,0,40,0,Black,Female,31
29575,0.3042345276872964,84224,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,25
28195,0.22277227722772278,223214,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,50,0,White,Male,57
18242,0.3042345276872964,159755,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,40,1,White,Male,51
9194,0.22277227722772278,200834,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,55,0,White,Male,62
23590,0.22277227722772278,33975,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.032577903682719546,0,0,40,1,White,Male,38
29402,0.22277227722772278,74024,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,45,1,White,Male,52
47942,0.09287257019438445,229016,0.16029239002741155,9,0.4498151321129047,0.09260588657573582,0.48365465213746855,0,0,25,0,White,Female,68
14739,0.22277227722772278,185832,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,7298,0,40,1,White,Male,44
47321,0.22277227722772278,239755,0.04799107142857143,7,0.09529741513547181,0.23184079601990049,0.10377203096689178,0,0,40,0,White,Male,38
17496,0.09287257019438445,150389,0.41681304893350063,13,0.08187919463087248,0.09260588657573582,0.10377203096689178,0,0,40,1,White,Female,63
